114301308;1295082364;1295082368;
114301308;1295082368;1295082363;
114301308;1295082363;1520383503;
114301308;1520383503;1295082367;
114301308;1295082367;1295082361;
114301308;1295082361;1295082360;
114301308;1295082360;1295082357;
114301308;1295082357;1295082359;
114301308;1295082359;1295082362;
114301308;1295082362;1295082365;
114301308;1295082365;1520385419;
138657275;1520380930;1520381624;
138657275;1520381624;292782806;
138657275;292782806;1295083214;
138657275;1295083214;1295081295;
138657275;1295081295;1520383632;
138657275;1520383632;1520383670;
138657275;1520383670;1520383847;
138657275;1520383847;1520384171;
138657275;1520384171;1520384907;
138657275;1520384907;1520385541;
138657275;1520385541;1520385889;
138657275;1520385889;1520386165;
138657275;1520386165;1520386395;
138657275;1520386395;1520386848;
138657275;1520386848;1520387198;
138657275;1520387198;1520387300;
138657285;1520385168;1520385292;
138657285;1520385292;1295083229;
138657285;1295083229;1295083240;
138657285;1295083240;1295083218;
138657285;1295083218;1520386955;
138657285;1520386955;1520387638;
138657305;1520384171;1520384307;
138657305;1520384307;1520384354;
138657305;1520384354;1520385151;
138657305;1520385151;1520387766;
138657305;1520387766;1520387874;
138657305;1520387874;1520388453;
138657305;1520388453;1520388624;
138657305;1520388624;1520389016;
138657305;1520389016;2970331255;
138657305;2970331255;292355608;
138657427;1520386975;1520386831;
138657427;1520386831;1520386682;
138657427;1520386682;1520386656;
138657427;1520386656;1520386541;
138657427;1520386541;4598455104;
138657427;4598455104;1520386535;
138657427;1520386535;4598455103;
138657427;4598455103;1520386865;
138657427;1520386865;1520387145;
138657427;1520387145;4598455105;
138657427;4598455105;1520387615;
138657427;1520387615;1520387676;
138657427;1520387676;1520387809;
138657459;1520387454;1520385418;
138657594;1520383503;1520383727;
138657597;1520385154;1520387314;
138657772;1520388736;1520388823;
138657772;1520388823;1520388675;
138657772;1520388675;1520388624;
138657878;1520387638;1520387405;
138657878;1520387405;1520387314;
138657878;1520387314;1520387317;
138657878;1520387317;1520387454;
138657878;1520387454;1520387766;
138657878;1520387766;1520387820;
138657878;1520387820;1520388002;
138657878;1520388002;1520388065;
138657878;1520388065;1520388120;
138657878;1520388120;1520388178;
138657878;1520388178;1520388128;
138657878;1520388128;1520388067;
138657878;1520388067;1520387942;
138657878;1520387942;1520387590;
175942854;1865068717;1880380990;
175942854;1880380990;1880380989;
175942854;1880380989;1520387638;
293434961;2970331239;2970331250;
293434961;2970331250;2970331257;
293434961;2970331257;1520389157;
293434961;1520389157;1520389249;
293434962;2970331250;2970331249;
293434962;2970331249;2970331251;
293434962;2970331251;2970331256;
293434962;2970331256;2970331252;
293434962;2970331252;2970331254;
293434962;2970331254;2970331255;
306738771;1520386975;1520387226;
306738771;1520387226;1520387300;
306738771;1520387300;1520387590;
306738771;1520387590;1520388121;
306738771;1520388121;1520388527;
306738771;1520388527;1520388661;
306738771;1520388661;1520389008;
306738771;1520389008;1520389235;
306738771;1520389235;1520389425;
306738771;1520389425;1520389432;
306738771;1520389432;1520389528;
306738771;1520389528;1520389532;
306738771;1520389532;1520389538;
306738771;1520389538;1520389572;
306738771;1520389572;1520389648;
306738772;1520383134;1520383217;
306738772;1520383217;1520383844;
306738772;1520383844;1520384336;
306738772;1520384336;1520384791;
308107173;1295083218;1295083238;
308107173;1295083238;1520385419;
308107173;1520385419;1295083223;
308107173;1295083223;1520385154;
308107173;1520385154;1295083221;
308107173;1295083221;1295083220;
308107173;1295083220;1295083212;
308107173;1295083212;1295083239;
308107173;1295083239;1295083228;
308107173;1295083228;1295083224;
308107173;1295083224;1295083225;
308107173;1295083225;1295083227;
308107173;1295083227;1295083217;
308107173;1295083217;1295083215;
308107173;1295083215;1295083226;
308107173;1295083226;1295083237;
308107173;1295083237;1520383727;
308107173;1520383727;1295083213;
308107173;1295083213;1295083241;
308107173;1295083241;1295083222;
308107173;1295083222;1295083231;
308107173;1295083231;1295083214;
308107174;1520387638;1520388441;
308107174;1520388441;1520388511;
308107174;1520388511;1520388736;
308788912;1520382726;1520383159;
308788912;1520383159;1520383526;
308788912;1520383526;1520383769;
308788912;1520383769;1520384014;
308788912;1520384014;1520384235;
308788912;1520384235;1520384352;
308788912;1520384352;1520384791;
308788912;1520384791;1520384942;
308788912;1520384942;1520385647;
308788912;1520385647;1520386523;
308788912;1520386523;1520386691;
308788912;1520386691;1520386975;
317924922;1520388736;1520389085;
317924922;1520389085;1520389251;
317924922;1520389251;1520389352;
