1;1945997267;1945997210;
2;1945997210;1945997293;
3;1945997293;1945997111;
4;1945997111;1945997197;
5;1945997197;1945997151;
6;1945997151;1945997163;
7;1945997163;1945997075;
8;1945997075;1945997274;
9;1945997274;1945997085;
10;1945997085;1945997259;
11;1945997259;1945997172;
12;1945997172;1945997278;
13;1945997278;652662539;
14;652662539;1945997142;
15;1945997142;1945997140;
16;1945997140;652662544;
17;652662544;652662548;
18;652662548;652662551;
19;652662551;652662554;
20;1946039234;1946039229;
21;1946039229;665512699;
22;665512699;1946039165;
23;1946039165;1946039119;
24;1946039119;665512700;
25;665512700;1946039215;
26;1946039215;1946039164;
27;1946039164;665512701;
28;665512701;1946039178;
29;1946039178;652664019;
30;652664019;1946039144;
31;1946039144;652664653;
32;652664653;652664023;
33;652664023;665512547;
34;665512547;652664025;
35;652664025;1946043812;
36;1946043812;1946043832;
37;1946043832;1946043882;
38;1946043882;2778674688;
39;2778674688;652664027;
40;652664027;1946043798;
41;1946043798;2776348016;
42;2776348016;1946043782;
43;1946043782;1946043793;
44;1946043793;1946043790;
45;1946043790;1946043869;
46;1946043869;1946043784;
47;1946043784;652664032;
48;652664032;1946043858;
49;1946043858;1946020344;
50;1946020344;652664035;
51;1962020081;3742729044;
52;3742729044;1296650600;
53;1296645096;1945997252;
54;1945997252;1296645097;
55;1296645097;1296645101;
56;1296645101;3742737831;
57;3742737831;1296645100;
58;1296645100;2688511596;
59;2688511596;3742737828;
60;1296717373;652662522;
61;3742729037;3742729038;
62;3742729038;1962020054;
63;1946039177;3783271751;
64;3783271751;3783271749;
65;3783271749;1946039192;
66;1946039192;1946039240;
67;1946039240;1946039151;
68;1946039151;1946039091;
69;1946039091;1946039246;
70;1946039246;1946039141;
71;1946039141;1936822240;
72;1936822240;1936824007;
73;1936824007;1936824014;
74;1936824014;1936824013;
75;1936824013;1936824009;
76;1936824009;1936824012;
77;1936824012;1936824015;
78;1936824015;1936824008;
79;1936824008;1936824011;
80;1936824011;1936824010;
81;1936824010;1936824396;
82;1936824396;1936824388;
83;1936824388;1936824392;
84;1936824392;1936824397;
85;1936824397;1936824393;
86;1936824393;1946039135;
87;1946039135;1936824387;
88;1936824387;1936824395;
89;1936824395;1936824391;
90;1936824391;1936824394;
91;1936824394;1936824390;
92;1936824390;1936824389;
93;1936824389;1936824398;
94;1936824398;1936824514;
95;1936824514;1936824517;
96;1936824517;1936824513;
97;1936824513;1936824516;
98;1936824516;1936824515;
99;1936824515;1936824512;
100;1936824512;1936824591;
101;1936824591;1936824594;
102;1936824594;1936824593;
103;1936824593;1936824592;
104;1936824592;1945983949;
105;1945983949;1936824898;
106;1936824898;1936824903;
107;1936824903;1936824902;
108;1936824902;1936824904;
109;1936824904;1936824901;
